stimulus_name,speech_rate,pitch_mean,pitch_sd,FL_ratio,AL_ratio,combined_ratio
M5-L2_C1_5_L1_4-rate,5.776173285198556,5.4703373531879,1.696856333011132,1.4509020085036535,1.8892971498866147,1.9839313579078088
M7-L2_B1_4_B1_5-int-dur-rate,3.839933476386756,5.728745177624874,1.5734141521708653,1.7060056567485,1.3926981958329612,1.370147252733563
M7-L2_B1_4_L1_4-int,4.147312820268542,5.878232412263405,2.1620192816681842,1.5419752131296172,1.2829466729287717,1.2848409085644272
M7-L2_B1_4_L1_4-int-dur,4.147312820268543,5.883045759592459,2.1707604173188835,1.4812420047372337,1.0017603829305557,1.312803836907815
M7-L2_B1_4_L1_4-int-rate,5.812371878514271,6.339565389152795,2.2911883020930217,1.5419752131296172,1.2829466729287722,1.2848409085644275
M7-L2_B1_4_L1_4-int-dur-rate,5.812371878514271,6.341478609657084,2.296172430755586,1.4812420047372339,1.001760382930556,1.312803836907815
M7-L2_B1_4_L1_4-dur,4.147312820268543,5.9895025894013125,1.8006083642122204,1.4812420047372337,1.0017603829305557,1.312803836907815
M7-L2_B1_4_L1_4-dur-rate,5.812371878514271,6.2634319727855,1.8390349478660755,1.4812420047372339,1.001760382930556,1.312803836907815
M7-L2_B1_4_L1_4-rate,5.812371878514271,6.263659915439457,1.840070707107654,1.5419752131296172,1.2829466729287722,1.2848409085644275
M7-L2_C1_4_C1_5-int-dur-rate,4.57119636806507,5.8554815852084,1.9508961494622734,1.3872765813345447,1.0304764218252533,1.1843679184466358
M7-L2_C1_4_L1_4-int,5.312944249915753,5.880595745602063,2.369668437535721,1.2340562640021957,1.033877310074862,1.1382148021585738
M7-L2_C1_4_L1_4-int-dur,5.312944249915753,5.950963110037281,2.4743593706657907,1.4812420047372343,1.0017603829305564,1.312803836907816
M7-L2_C1_4_L1_4-int-rate,5.812371878514271,6.085311068612596,2.3275984354135173,1.2340562640021948,1.0338773100748626,1.1382148021585743
M7-L2_C1_4_L1_4-int-dur-rate,5.812371878514271,6.144003628197239,2.4049020220215387,1.4812420047372339,1.001760382930556,1.312803836907815
M7-L2_C1_4_L1_4-dur,5.312944249915753,5.9980528374488795,1.453388602810188,1.4812420047372343,1.0017603829305564,1.312803836907816
M7-L2_C1_4_L1_4-dur-rate,5.812371878514271,6.136107574297626,1.2281959092668382,1.4812420047372339,1.001760382930556,1.312803836907815
M7-L2_C1_4_L1_4-rate,5.812371878514271,6.109778948970626,1.1269362474271285,1.2340562640021948,1.0338773100748626,1.1382148021585743
M7-L2_B1_5_B1_4-int-dur-rate,4.147312820268542,6.356733866925941,2.0634737185273724,1.5419752131296172,1.2829466729287717,1.2848409085644272
M7-L2_B1_5_L1_4-int,3.839933476386756,6.110788353940705,2.2694339782813686,1.7060056567485,1.3926981958329612,1.370147252733563
M7-L2_B1_5_L1_4-int-dur,3.839933476386756,6.2264012884352375,2.4596857620272523,1.4812420047372339,1.001760382930555,1.312803836907814
M7-L2_B1_5_L1_4-int-rate,5.812371878514271,6.735641265058808,2.2219556216051206,1.7060056567485005,1.3926981958329603,1.3701472527335623
M7-L2_B1_5_L1_4-int-dur-rate,5.812371878514271,6.795639484946711,2.3486888183031422,1.4812420047372339,1.001760382930556,1.312803836907815
M7-L2_B1_5_L1_4-dur,3.839933476386756,6.2069362385064215,1.7933686394081407,1.4812420047372339,1.001760382930555,1.312803836907814
M7-L2_B1_5_L1_4-dur-rate,5.812371878514271,6.3423446422602785,2.231928416004861,1.4812420047372339,1.001760382930556,1.312803836907815
M7-L2_B1_5_L1_4-rate,5.812371878514271,6.331111757084,1.8951626536464332,1.7060056567485005,1.3926981958329603,1.3701472527335623
M7-L2_C1_5_C1_4-int-dur-rate,5.312944249915753,5.358284206862123,1.0099069858129224,1.2340562640021957,1.033877310074862,1.1382148021585738
M7-L2_C1_5_L1_4-int,4.57119636806507,4.921862644131856,2.0183636889549867,1.3872765813345447,1.0304764218252533,1.1843679184466358
M7-L2_C1_5_L1_4-int-dur,4.57119636806507,5.023042958535248,2.1492721628364366,1.4812420047372334,1.0017603829305557,1.3128038369078145
M7-L2_C1_5_L1_4-int-rate,5.812371878514271,5.308121060588622,2.0882462390567715,1.387276581334545,1.0304764218252533,1.184367918446636
M7-L2_C1_5_L1_4-int-dur-rate,5.812371878514271,5.356949518314761,2.2137086326431348,1.4812420047372339,1.001760382930556,1.312803836907815
M7-L2_C1_5_L1_4-dur,4.57119636806507,5.230151901473912,1.8890646046632396,1.4812420047372334,1.0017603829305557,1.3128038369078145
M7-L2_C1_5_L1_4-dur-rate,5.812371878514271,5.452026760360553,2.177527845092534,1.4812420047372339,1.001760382930556,1.312803836907815
M7-L2_C1_5_L1_4-rate,5.812371878514271,5.390073489217771,2.0072414595517416,1.387276581334545,1.0304764218252533,1.184367918446636
M8-L2_B1_4_B1_5-int-dur-rate,3.41128328852826,6.031707394506182,1.814247363322151,1.8349911340932283,2.0781401912697235,1.9785702196513029
M8-L2_B1_4_L1_4-int,4.01816764518652,6.43909512121373,1.7093210031356945,1.6331720895485815,1.448253931747938,1.6855751627610385
M8-L2_B1_4_L1_4-int-dur,4.01816764518652,6.573766607783895,2.295713251916635,1.4351403648547605,1.3440262309254618,1.8394259413203544
M8-L2_B1_4_L1_4-int-rate,4.873286542699345,6.663619493592128,2.05224135141766,1.6331720895485813,1.4482539317479384,1.685575162761039
M8-L2_B1_4_L1_4-int-dur-rate,4.873286542699345,6.746846396548666,2.665796448925001,1.4351403648547605,1.3440262309254618,1.8394259413203544
M8-L2_B1_4_L1_4-dur,4.01816764518652,6.365985259578732,1.7821216289378752,1.4351403648547605,1.3440262309254618,1.8394259413203544
M8-L2_B1_4_L1_4-dur-rate,4.873286542699345,6.472584052095494,2.024131819857978,1.4351403648547605,1.3440262309254618,1.8394259413203544
M8-L2_B1_4_L1_4-rate,4.873286542699345,6.455899065053549,1.6640325241081912,1.6331720895485813,1.4482539317479384,1.685575162761039
M8-L2_C1_4_C1_5-int-dur-rate,3.8450437892110894,5.660349831979759,1.8520621085127777,1.8744138859189334,1.129170432886866,2.0373619714166806
M8-L2_C1_4_L1_4-int,4.3038981711769875,5.777955798675448,1.5869891241494383,1.9095138852866766,2.0584746498578834,1.9729363593608624
M8-L2_C1_4_L1_4-int-dur,4.3038981711769875,5.9288377969075405,2.1517369653955223,1.4351403648547607,1.3440262309254611,1.8394259413203538
M8-L2_C1_4_L1_4-int-rate,4.873286542699345,5.975726901512663,1.7345941782422603,1.909513885286678,2.058474649857883,1.9729363593608626
M8-L2_C1_4_L1_4-int-dur-rate,4.873286542699345,6.060383288836607,2.2790112788289916,1.4351403648547605,1.3440262309254618,1.8394259413203544
M8-L2_C1_4_L1_4-dur,4.3038981711769875,5.787116544468156,1.725799918287825,1.4351403648547607,1.3440262309254611,1.8394259413203538
M8-L2_C1_4_L1_4-dur-rate,4.873286542699345,5.798309025934944,1.9966031713391594,1.4351403648547605,1.3440262309254618,1.8394259413203544
M8-L2_C1_4_L1_4-rate,4.873286542699345,5.811280454116804,1.5241564493370892,1.909513885286678,2.058474649857883,1.9729363593608626
M8-L2_B1_5_B1_4-int-dur-rate,4.01816764518652,6.49854046079999,1.3886201690234223,1.6331720895485815,1.448253931747938,1.6855751627610385
M8-L2_B1_5_L1_4-int,3.41128328852826,6.360414175100348,1.6726837615403882,1.8349911340932283,2.0781401912697235,1.9785702196513029
M8-L2_B1_5_L1_4-int-dur,3.411283288528259,6.3974820599367925,1.837288272406496,1.435140364854761,1.3440262309254616,1.8394259413203549
M8-L2_B1_5_L1_4-int-rate,4.873286542699345,6.578577789489485,2.2064498143915365,1.83499113409323,2.0781401912697266,1.9785702196513058
M8-L2_B1_5_L1_4-int-dur-rate,4.873286542699345,6.60292104261949,2.286327676633388,1.4351403648547605,1.3440262309254618,1.8394259413203544
M8-L2_B1_5_L1_4-dur,3.411283288528259,6.23600533335672,1.5055567237573122,1.435140364854761,1.3440262309254616,1.8394259413203549
M8-L2_B1_5_L1_4-dur-rate,4.873286542699345,6.406929845745934,1.6959979708546664,1.4351403648547605,1.3440262309254618,1.8394259413203544
M8-L2_B1_5_L1_4-rate,4.873286542699345,6.403268006715005,1.6938169979981799,1.83499113409323,2.0781401912697266,1.9785702196513058
M8-L2_C1_5_C1_4-int-dur-rate,4.3038981711769875,6.165720782244562,1.6131426395869626,1.9095138852866766,2.0584746498578834,1.9729363593608624
M8-L2_C1_5_L1_4-int,3.8450437892110894,6.201587716029407,1.656635245763467,1.8744138859189334,1.129170432886866,2.0373619714166806
M8-L2_C1_5_L1_4-int-dur,3.8450437892110894,6.21525387876965,1.71606575803481,1.4351403648547614,1.3440262309254616,1.8394259413203555
M8-L2_C1_5_L1_4-int-rate,4.873286542699344,6.43711570616854,1.6550183917169583,1.8744138859189339,1.1291704328868657,2.0373619714166797
M8-L2_C1_5_L1_4-int-dur-rate,4.873286542699345,6.448400764507942,1.7174701171133957,1.4351403648547605,1.3440262309254618,1.8394259413203544
M8-L2_C1_5_L1_4-dur,3.8450437892110894,6.049840306266623,1.7328542748287066,1.4351403648547614,1.3440262309254616,1.8394259413203555
M8-L2_C1_5_L1_4-dur-rate,4.873286542699345,6.193513788951863,1.7692539026929746,1.4351403648547605,1.3440262309254618,1.8394259413203544
M8-L2_C1_5_L1_4-rate,4.873286542699344,6.188691148727423,1.743092069693754,1.8744138859189339,1.1291704328868657,2.0373619714166797
M10-L2_B1_4_B1_5-int-dur-rate,4.019434200798165,6.2643101392651515,1.8965987031130644,1.3441530466027274,1.4331749658135375,1.3713051639938543
M10-L2_B1_4_L1_4-int,3.792464417647416,6.417179853104311,2.1405770649692593,1.8482128159280757,1.3377551387350737,1.4429216061377503
M10-L2_B1_4_L1_4-int-dur,3.792464417647416,6.320188970270913,2.2800308860588907,1.5883351761563762,1.5734455816740383,1.4936656340038612
M10-L2_B1_4_L1_4-int-rate,4.8015031351581685,6.7434591241273845,2.144417345034163,1.8482128159280755,1.337755138735074,1.4429216061377506
M10-L2_B1_4_L1_4-int-dur-rate,4.8015031351581685,6.683159994645076,2.0149282403783113,1.588335176156377,1.5734455816740391,1.493665634003862
M10-L2_B1_4_L1_4-dur,3.792464417647416,6.167380820364892,1.6256249815540442,1.5883351761563762,1.5734455816740383,1.4936656340038612
M10-L2_B1_4_L1_4-dur-rate,4.8015031351581685,6.305144080141903,1.3015788293765256,1.588335176156377,1.5734455816740391,1.493665634003862
M10-L2_B1_4_L1_4-rate,4.8015031351581685,6.341839048153486,1.6930241736738054,1.8482128159280755,1.337755138735074,1.4429216061377506
M10-L2_C1_4_C1_5-int-dur-rate,3.8766028706503213,5.394143124553602,1.3143782415369814,1.295010873717266,1.3766729978283694,1.2945228171486476
M10-L2_C1_4_L1_4-int,3.9138575613378053,5.542638513491738,1.9447191200878733,1.6433256246929395,1.6852819403008372,1.5891084172649423
M10-L2_C1_4_L1_4-int-dur,3.9138575613378053,5.334069551569623,1.9779939720651811,1.588335176156378,1.5734455816740391,1.4936656340038623
M10-L2_C1_4_L1_4-int-rate,4.8015031351581685,5.803042367351486,1.995521323274438,1.643325624692939,1.6852819403008368,1.589108417264942
M10-L2_C1_4_L1_4-int-dur-rate,4.8015031351581685,5.688575709980309,1.9244582271731314,1.588335176156377,1.5734455816740391,1.493665634003862
M10-L2_C1_4_L1_4-dur,3.9138575613378053,5.396769291513771,1.4137057375245734,1.588335176156378,1.5734455816740391,1.4936656340038623
M10-L2_C1_4_L1_4-dur-rate,4.8015031351581685,5.70480541368408,1.0579923383109378,1.588335176156377,1.5734455816740391,1.493665634003862
M10-L2_C1_4_L1_4-rate,4.8015031351581685,5.666310079573861,1.4041995906798719,1.643325624692939,1.6852819403008368,1.589108417264942
M10-L2_B1_5_B1_4-int-dur-rate,3.792464417647416,5.578086748485162,1.6158023176133376,1.8482128159280757,1.3377551387350737,1.4429216061377503
M10-L2_B1_5_L1_4-int,4.019434200798165,5.7426761711133985,1.915287386234006,1.3441530466027274,1.4331749658135375,1.3713051639938543
M10-L2_B1_5_L1_4-int-dur,4.019434200798165,5.369330033902303,1.9355741384099627,1.5883351761563769,1.5734455816740383,1.4936656340038617
M10-L2_B1_5_L1_4-int-rate,4.8015031351581685,5.96628197768657,1.9399204852823655,1.3441530466027263,1.433174965813537,1.3713051639938536
M10-L2_B1_5_L1_4-int-dur-rate,4.8015031351581685,5.7696123247742666,1.8486285085987626,1.588335176156377,1.5734455816740391,1.493665634003862
M10-L2_B1_5_L1_4-dur,4.019434200798165,5.570254272641025,1.6898803987148856,1.5883351761563769,1.5734455816740383,1.4936656340038617
M10-L2_B1_5_L1_4-dur-rate,4.8015031351581685,5.698887798414465,0.8254616732638698,1.588335176156377,1.5734455816740391,1.493665634003862
M10-L2_B1_5_L1_4-rate,4.8015031351581685,5.719981953301064,1.1060249565452618,1.3441530466027263,1.433174965813537,1.3713051639938536
M10-L2_C1_5_C1_4-int-dur-rate,3.9138575613378053,5.341077085627068,1.2729630551104807,1.6433256246929395,1.6852819403008372,1.5891084172649423
M10-L2_C1_5_L1_4-int,3.8766028706503213,5.378830878655403,1.857797776421951,1.295010873717266,1.3766729978283694,1.2945228171486476
M10-L2_C1_5_L1_4-int-dur,3.8766028706503213,5.239851143520519,1.874283619948282,1.5883351761563784,1.573445581674039,1.4936656340038628
M10-L2_C1_5_L1_4-int-rate,4.8015031351581685,5.650339193948934,1.894005393898465,1.2950108737172676,1.3766729978283696,1.294522817148648
M10-L2_C1_5_L1_4-int-dur-rate,4.8015031351581685,5.562551035987201,1.8494152156760153,1.588335176156377,1.5734455816740391,1.493665634003862
M10-L2_C1_5_L1_4-dur,3.8766028706503213,5.197101863638292,1.2967324224370085,1.5883351761563784,1.573445581674039,1.4936656340038628
M10-L2_C1_5_L1_4-dur-rate,4.8015031351581685,5.3981274663677326,1.0041214802736438,1.588335176156377,1.5734455816740391,1.493665634003862
M10-L2_C1_5_L1_4-rate,4.8015031351581685,5.427968826131454,1.223050848892611,1.2950108737172676,1.3766729978283696,1.294522817148648
M12-L2_B1_4_B1_5-int-dur-rate,3.6606059925314605,5.931164493023864,2.140687710238224,1.4880588097471288,1.6946355887014093,1.7081125944002276
M12-L2_B1_4_L1_4-int,4.514978472370825,6.157131099288684,1.8586352323439117,0.9371802527462995,1.813243794677993,1.7472635449193985
M12-L2_B1_4_L1_4-int-dur,4.514978472370826,6.27491460014202,2.250463053152727,0.9923553574228896,1.8361103755979276,1.8141109015029897
M12-L2_B1_4_L1_4-int-rate,5.480585350914736,6.38705062255484,2.055767433369124,0.937180252746299,1.8132437946779925,1.7472635449193976
M12-L2_B1_4_L1_4-int-dur-rate,5.480585350914736,6.432582830244149,2.4519778304446476,0.9923553574228905,1.8361103755979271,1.8141109015029897
M12-L2_B1_4_L1_4-dur,4.514978472370826,6.335744624163675,1.8431360587926657,0.9923553574228896,1.8361103755979276,1.8141109015029897
M12-L2_B1_4_L1_4-dur-rate,5.480585350914736,6.417195568269625,2.243852133055838,0.9923553574228905,1.8361103755979271,1.8141109015029897
M12-L2_B1_4_L1_4-rate,5.480585350914736,6.3792562381438165,1.5972948676274892,0.937180252746299,1.8132437946779925,1.7472635449193976
M12-L2_C1_4_C1_5-int-dur-rate,4.370179948586118,5.526456491273682,1.204925948357687,1.187805057900144,1.5259860092397939,1.580561569123849
M12-L2_C1_4_L1_4-int,3.4144706136847174,5.2627572390660395,1.53784127231658,1.496689715412775,1.8387521817611825,1.9548025829318876
M12-L2_C1_4_L1_4-int-dur,3.4144706136847165,5.276664968916776,1.5778898496498235,0.992355357422891,1.8361103755979271,1.8141109015029901
M12-L2_C1_4_L1_4-int-rate,5.480585350914736,5.5364831204703995,1.725885594625881,1.4966897154127747,1.838752181761182,1.9548025829318874
M12-L2_C1_4_L1_4-int-dur-rate,5.480585350914736,5.532870724371627,1.9903637829868253,0.9923553574228905,1.8361103755979271,1.8141109015029897
M12-L2_C1_4_L1_4-dur,3.4144706136847165,5.331214305545798,1.4436986519026127,0.992355357422891,1.8361103755979271,1.8141109015029901
M12-L2_C1_4_L1_4-dur-rate,5.480585350914736,5.386341359226176,1.8027923952422231,0.9923553574228905,1.8361103755979271,1.8141109015029897
M12-L2_C1_4_L1_4-rate,5.480585350914736,5.393938913608017,1.5038175587127218,1.4966897154127747,1.838752181761182,1.9548025829318874
M12-L2_B1_5_B1_4-int-dur-rate,4.514978472370825,6.343085509952557,1.470693599001646,0.9371802527462995,1.813243794677993,1.7472635449193985
M12-L2_B1_5_L1_4-int,3.6606059925314605,6.141745418214906,1.799062805922189,1.4880588097471288,1.6946355887014093,1.7081125944002276
M12-L2_B1_5_L1_4-int-dur,3.6606059925314605,6.105063826631486,1.8876325110777519,0.9923553574228905,1.8361103755979271,1.8141109015029897
M12-L2_B1_5_L1_4-int-rate,5.480585350914736,6.355092239706052,2.119427505305076,1.4880588097471272,1.6946355887014106,1.7081125944002278
M12-L2_B1_5_L1_4-int-dur-rate,5.480585350914736,6.33790004235123,1.9939248014521718,0.9923553574228905,1.8361103755979271,1.8141109015029897
M12-L2_B1_5_L1_4-dur,3.6606059925314605,6.102998845662343,1.657894889147033,0.9923553574228905,1.8361103755979271,1.8141109015029897
M12-L2_B1_5_L1_4-dur-rate,5.480585350914736,6.430999094554189,1.5662820115647471,0.9923553574228905,1.8361103755979271,1.8141109015029897
M12-L2_B1_5_L1_4-rate,5.480585350914736,6.433152630070495,1.6969099034042612,1.4880588097471272,1.6946355887014106,1.7081125944002278
M12-L2_C1_5_C1_4-int-dur-rate,3.4144706136847174,5.048460150511705,1.8175428671606586,1.496689715412775,1.8387521817611825,1.9548025829318876
M12-L2_C1_5_L1_4-int,4.370179948586118,5.284056389748271,1.672236150766017,1.187805057900144,1.5259860092397939,1.580561569123849
M12-L2_C1_5_L1_4-int-dur,4.3701799485861175,5.330689346057541,1.7872166489424761,0.9923553574228913,1.8361103755979276,1.8141109015029908
M12-L2_C1_5_L1_4-int-rate,5.480585350914736,5.52656760230586,1.6916424864163226,1.1878050579001445,1.5259860092397939,1.5805615691238493
M12-L2_C1_5_L1_4-int-dur-rate,5.480585350914736,5.536683425487462,1.5958894571528632,0.9923553574228905,1.8361103755979271,1.8141109015029897
M12-L2_C1_5_L1_4-dur,4.3701799485861175,5.3434715667334975,1.6632215302898208,0.9923553574228913,1.8361103755979276,1.8141109015029908
M12-L2_C1_5_L1_4-dur-rate,5.480585350914736,5.5304486660558245,1.4817316544522887,0.9923553574228905,1.8361103755979271,1.8141109015029897
M12-L2_C1_5_L1_4-rate,5.480585350914736,5.525559197131543,1.55462088079307,1.1878050579001445,1.5259860092397939,1.5805615691238493
M15-L2_B1_4_B1_5-int-dur-rate,3.534315815996394,5.664797007807856,1.9541395462552174,1.7262072516935345,1.6375963693656816,1.9469964804161257
M15-L2_B1_4_L1_4-int,4.630515978129335,6.094500378578409,1.7083454200474524,1.137679892934174,1.5586021701239314,1.5004628849721184
M15-L2_B1_4_L1_4-int-dur,4.630515978129335,6.184521274758652,2.0163281289352715,1.43579943496204,1.9244567132766284,2.0149043736057206
M15-L2_B1_4_L1_4-int-rate,5.404875017130039,6.270009487202655,1.851775658364041,1.1376798929341743,1.5586021701239305,1.5004628849721178
M15-L2_B1_4_L1_4-int-dur-rate,5.404875017130039,6.336532232262797,2.1579191837134273,1.4357994349620404,1.924456713276628,2.0149043736057206
M15-L2_B1_4_L1_4-dur,4.630515978129335,6.076806739923709,1.5365807201422372,1.43579943496204,1.9244567132766284,2.0149043736057206
M15-L2_B1_4_L1_4-dur-rate,5.404875017130039,6.167696552230015,1.6827678627799294,1.4357994349620404,1.924456713276628,2.0149043736057206
M15-L2_B1_4_L1_4-rate,5.404875017130039,6.14037353828986,1.3862426852070084,1.1376798929341743,1.5586021701239305,1.5004628849721178
M15-L2_C1_4_C1_5-int-dur-rate,4.558126369808438,5.357509196946246,1.392810101582586,2.1184238427078936,1.6528128899625691,1.8401447453701973
M15-L2_C1_4_L1_4-int,4.15362244106876,5.264558140321805,1.5985823194947086,1.8145285428280922,1.7478719960546885,1.8414183329226863
M15-L2_C1_4_L1_4-int-dur,4.15362244106876,5.284456240185634,1.6592100359864221,1.4357994349620409,1.9244567132766277,2.014904373605721
M15-L2_C1_4_L1_4-int-rate,5.404875017130039,5.557603189938743,1.7567301714566006,1.8145285428280924,1.7478719960546891,1.8414183329226872
M15-L2_C1_4_L1_4-int-dur-rate,5.404875017130039,5.5760079394950015,1.807043617760336,1.4357994349620404,1.924456713276628,2.0149043736057206
M15-L2_C1_4_L1_4-dur,4.15362244106876,5.373849528454369,1.7224805868426123,1.4357994349620409,1.9244567132766277,2.014904373605721
M15-L2_C1_4_L1_4-dur-rate,5.404875017130039,5.694266021051778,2.029003438204292,1.4357994349620404,1.924456713276628,2.0149043736057206
M15-L2_C1_4_L1_4-rate,5.404875017130039,5.665859336441181,1.929631513246436,1.8145285428280924,1.7478719960546891,1.8414183329226872
M15-L2_B1_5_B1_4-int-dur-rate,4.630515978129335,6.2656691744496085,0.9727614796142002,1.137679892934174,1.5586021701239314,1.5004628849721184
M15-L2_B1_5_L1_4-int,3.534315815996394,5.971375027637931,1.6513798916514235,1.7262072516935345,1.6375963693656816,1.9469964804161257
M15-L2_B1_5_L1_4-int-dur,3.534315815996394,5.960843643086716,1.7145451850062547,1.4357994349620404,1.9244567132766282,2.0149043736057206
M15-L2_B1_5_L1_4-int-rate,5.404875017130039,6.349949757948878,2.0744892144626754,1.7262072516935347,1.6375963693656803,1.9469964804161233
M15-L2_B1_5_L1_4-int-dur-rate,5.404875017130039,6.332341018020601,1.9925517166697573,1.4357994349620404,1.924456713276628,2.0149043736057206
M15-L2_B1_5_L1_4-dur,3.534315815996394,5.966559199609542,1.5002543265098922,1.4357994349620404,1.9244567132766282,2.0149043736057206
M15-L2_B1_5_L1_4-dur-rate,5.404875017130039,6.056431697865252,1.697625959075243,1.4357994349620404,1.924456713276628,2.0149043736057206
M15-L2_B1_5_L1_4-rate,5.404875017130039,6.066058352397081,1.79242491065385,1.7262072516935347,1.6375963693656803,1.9469964804161233
M15-L2_C1_5_C1_4-int-dur-rate,4.15362244106876,5.639556770255557,1.7850637755767065,1.8145285428280922,1.7478719960546885,1.8414183329226863
M15-L2_C1_5_L1_4-int,4.558126369808438,5.584390180394066,1.58337602024169,2.1184238427078936,1.6528128899625691,1.8401447453701973
M15-L2_C1_5_L1_4-int-dur,4.558126369808438,5.590455501135922,1.6041847537780924,1.4357994349620415,1.924456713276627,2.01490437360572
M15-L2_C1_5_L1_4-int-rate,5.404875017130039,5.771028085701567,1.6017970713260088,2.1184238427078945,1.652812889962569,1.8401447453701976
M15-L2_C1_5_L1_4-int-dur-rate,5.404875017130039,5.775300606943471,1.6242819379270443,1.4357994349620404,1.924456713276628,2.0149043736057206
M15-L2_C1_5_L1_4-dur,4.558126369808438,5.58584192218631,1.4583155647621957,1.4357994349620415,1.924456713276627,2.01490437360572
M15-L2_C1_5_L1_4-dur-rate,5.404875017130039,5.792581690370562,1.3787387804033082,1.4357994349620404,1.924456713276628,2.0149043736057206
M15-L2_C1_5_L1_4-rate,5.404875017130039,5.790244598686815,1.3569925266473006,2.1184238427078945,1.652812889962569,1.8401447453701976
